institution,elective,overview,title,summary,content,ilo
Kennesaw_USA,IT4773,"<h2>Kennesaw_USA IT4773</h2><h2>title</h2>Machine Learning for Enterprise Applications<h2>summary</h2>This course covers enterprise applications of machine learning on data analytics.  Topics span the complete life cycle of data analytics from envisioning the problem, identifying proper data, selecting suitable machine learning methods, evaluating modeling performance, and deploying the results to improve decision-making. <h2>ilo</h2>1. explain the concepts of supervised and unsupervised learning
2. explain the concepts of how machine learning fits in the organization/enterprise and leads to competitive advantages. 
3. Perform data analytics using supervised and unsupervised learning. 
4. Evaluate the performance of machine learning models on data analysis.",Machine Learning for Enterprise Applications,"This course covers enterprise applications of machine learning on data analytics.  Topics span the complete life cycle of data analytics from envisioning the problem, identifying proper data, selecting suitable machine learning methods, evaluating modeling performance, and deploying the results to improve decision-making. ",,"1. explain the concepts of supervised and unsupervised learning
2. explain the concepts of how machine learning fits in the organization/enterprise and leads to competitive advantages. 
3. Perform data analytics using supervised and unsupervised learning. 
4. Evaluate the performance of machine learning models on data analysis."
Kennesaw_USA,IT4793,"<h2>Kennesaw_USA IT4793</h2><h2>title</h2>Applied Data Driven Solutions<h2>summary</h2>This course will apply data technologies and applications in a chosen application domain and expose students to real world problems and issues. Students will analyze, design, and develop a practical and technical data driven solution in a chosen field, such as healthcare, finance, security, social media, academia, sports, and utilities. <h2>ilo</h2>1. Describe common data concepts, practices, and issues in a chosen domain.
2. Analyze practical problems and requirements in a context (a company, organization, or other entities).
3. Design and develop a technical solution driven by data technologies to address the problems identified.",Applied Data Driven Solutions,"This course will apply data technologies and applications in a chosen application domain and expose students to real world problems and issues. Students will analyze, design, and develop a practical and technical data driven solution in a chosen field, such as healthcare, finance, security, social media, academia, sports, and utilities. ",,"1. Describe common data concepts, practices, and issues in a chosen domain.
2. Analyze practical problems and requirements in a context (a company, organization, or other entities).
3. Design and develop a technical solution driven by data technologies to address the problems identified."
Kennesaw_USA,IT4833,"<h2>Kennesaw_USA IT4833</h2><h2>title</h2>Wireless Security<h2>summary</h2>This course covers methods and techniques to secure wireless networks against threats and attacks. The topics may include Security and Cryptography, Network Security Protocols, Security and Layered Architecture, Voice-Oriented Wireless Networks, Data-Oriented Wireless Networks, Security in Traditional Wireless Networks, Security in Wireless LAN, Security in Wireless Ad Hoc Network, Special Topics such as Mobile Security. <h2>ilo</h2>1. Describe the fundamental concepts of information security
2. Discuss the difference between wireless network security and wired network security
3. Explain the security protocols and solutions for data-oriented and voice-oriented wireless systems
4. Outline the security issues and solutions in mobile security",Wireless Security,"This course covers methods and techniques to secure wireless networks against threats and attacks. The topics may include Security and Cryptography, Network Security Protocols, Security and Layered Architecture, Voice-Oriented Wireless Networks, Data-Oriented Wireless Networks, Security in Traditional Wireless Networks, Security in Wireless LAN, Security in Wireless Ad Hoc Network, Special Topics such as Mobile Security. ",,"1. Describe the fundamental concepts of information security
2. Discuss the difference between wireless network security and wired network security
3. Explain the security protocols and solutions for data-oriented and voice-oriented wireless systems
4. Outline the security issues and solutions in mobile security"
Kennesaw_USA,IT4843,"<h2>Kennesaw_USA IT4843</h2><h2>title</h2>Ethical Hacking for Effective Defense<h2>summary</h2>This course focuses on detection of network and system vulnerabilities by taking an attacker-like approach to system, network, and data access. Topics include network attacks and defenses, Operating System and application vulnerabilities, social engineering attacks, and malware. Ethical, legal implications of network attacks are also discussed. <h2>ilo</h2>1. Explain what an ethical hacker can and cannot do legally
2. Describe security threats and vulnerabilities
3. Use hacking tools to locate and fix security leaks
4. Identify operating systems vulnerabilities
5. Explain cryptosystems and describe attacks on cryptosystems
6. Analyze network security vulnerabilities and technical controls",Ethical Hacking for Effective Defense,"This course focuses on detection of network and system vulnerabilities by taking an attacker-like approach to system, network, and data access. Topics include network attacks and defenses, Operating System and application vulnerabilities, social engineering attacks, and malware. Ethical, legal implications of network attacks are also discussed. ",,"1. Explain what an ethical hacker can and cannot do legally
2. Describe security threats and vulnerabilities
3. Use hacking tools to locate and fix security leaks
4. Identify operating systems vulnerabilities
5. Explain cryptosystems and describe attacks on cryptosystems
6. Analyze network security vulnerabilities and technical controls"
Kennesaw_USA,IT4853,"<h2>Kennesaw_USA IT4853</h2><h2>title</h2>Computer Forensics<h2>summary</h2>This course studies techniques and tools in computing investigation, digital evidence collection, recovery, and analysis. Topics include: Legal issues relating to digital evidence, recover deleted files and discover hidden information, reconstruct user activity from e-mail, temporary Internet files and cached data, assess the integrity of system memory and process architecture to reveal malicious code. <h2>ilo</h2>1. Define and explain the role of digital forensics in the incident response and investigatory process
2. Identify the requirements for proper evidence collection, handling and storage
3. Identify and explain basic techniques to properly collect and analyze evidentiary data using appropriate tools and techniques in common scenarios
4. Organize and present evidentiary data and investigatory findings for use in corporate or legal proceedings",Computer Forensics,"This course studies techniques and tools in computing investigation, digital evidence collection, recovery, and analysis. Topics include: Legal issues relating to digital evidence, recover deleted files and discover hidden information, reconstruct user activity from e-mail, temporary Internet files and cached data, assess the integrity of system memory and process architecture to reveal malicious code. ",,"1. Define and explain the role of digital forensics in the incident response and investigatory process
2. Identify the requirements for proper evidence collection, handling and storage
3. Identify and explain basic techniques to properly collect and analyze evidentiary data using appropriate tools and techniques in common scenarios
4. Organize and present evidentiary data and investigatory findings for use in corporate or legal proceedings"
Kennesaw_USA,IT4863,"<h2>Kennesaw_USA IT4863</h2><h2>title</h2>Web and Mobile Application Security<h2>summary</h2>This course introduces web and mobile application security issues, hands-on practices to explore security vulnerabilities, and best practices to defend against vulnerabilities in web and mobile. <h2>ilo</h2>1. Describe common web and mobile security vulnerabilities 
2. Exploit web and mobile vulnerabilities with hands-on tools
3. Defend against common web and mobile vulnerabilities",Web and Mobile Application Security,"This course introduces web and mobile application security issues, hands-on practices to explore security vulnerabilities, and best practices to defend against vulnerabilities in web and mobile. ",,"1. Describe common web and mobile security vulnerabilities 
2. Exploit web and mobile vulnerabilities with hands-on tools
3. Defend against common web and mobile vulnerabilities"
Kennesaw_USA,IT4883,"<h2>Kennesaw_USA IT4883</h2><h2>title</h2>Infrastructure Defense<h2>summary</h2>This course provides an overview of the infrastructure assessment and penetration testing process and the processes and techniques for improving the defensibility of that infrastructure. <h2>ilo</h2>1. Apply problem solving skills, core IT concepts, best practices and standards to information technologies
2. Identify and evaluate organizational requirements and current and emerging technologies
3. Communicate effectively, both in writing and in speaking
4. Demonstrate an ability to participate effectively in the planning and execution of team projects",Infrastructure Defense,This course provides an overview of the infrastructure assessment and penetration testing process and the processes and techniques for improving the defensibility of that infrastructure. ,,"1. Apply problem solving skills, core IT concepts, best practices and standards to information technologies
2. Identify and evaluate organizational requirements and current and emerging technologies
3. Communicate effectively, both in writing and in speaking
4. Demonstrate an ability to participate effectively in the planning and execution of team projects"
Kennesaw_USA,IT4893,"<h2>Kennesaw_USA IT4893</h2><h2>title</h2>Internet of Things: Applications and Security<h2>summary</h2>This course introduces core knowledge and skills required to develop and design innovative IoT solutions. Students will analyze the challenges, apply appropriate patterns for user-interaction and learn about trends and characteristics in IoT. In addition, students will evaluate the security design of a suite of IoT-connected products. <h2>ilo</h2>1. Define the meaning of internet of things in various IoT application domains  smart cities, smart environment, eHealth, etc.
2. Illustrate the impact of IoT on existing business models and business use cases
3. Explain the IoT in conjunction with big data, applications, and mobility
4. Illustrate IoT security challenges and the impact of IoT on consumer privacy
5. Define the components required for the internet of things
6. Design and develop a smart device",Internet of Things: Applications and Security,"This course introduces core knowledge and skills required to develop and design innovative IoT solutions. Students will analyze the challenges, apply appropriate patterns for user-interaction and learn about trends and characteristics in IoT. In addition, students will evaluate the security design of a suite of IoT-connected products. ",,"1. Define the meaning of internet of things in various IoT application domains  smart cities, smart environment, eHealth, etc.
2. Illustrate the impact of IoT on existing business models and business use cases
3. Explain the IoT in conjunction with big data, applications, and mobility
4. Illustrate IoT security challenges and the impact of IoT on consumer privacy
5. Define the components required for the internet of things
6. Design and develop a smart device"
Kennesaw_USA,SWE3683,"<h2>Kennesaw_USA SWE3683</h2><h2>title</h2>Embedded Systems Analysis and Design<h2>summary</h2>The analysis and design course focuses on using modern methods, techniques, and tools for specification and design of embedded systems. Topics include analytical methods such as RMA, development methods such as HOOD, and notations like UML, Petri-nets, etc. are covered. Performance evaluation based on modeling and simulation techniques is also covered. This is a project based course. <h2>ilo</h2>1. Understand the importance of embedded systems, the challenges involved, and systematic approaches to building such systems.
2. Explain and implement fundamental principles and methodologies of embedded software development effectively utilizing current OOAD methodologies.
3. Appreciate engineering issues in the development of embedded software, such as user concerns, maintainability, dependability and safety, and division of labor.
4. Analyze a software development problem, express it succinctly and precisely, design module structures to solve a problem, and evaluate alternatives.
5. Implement a module so that it executes efficiently and correctly.
6. Work in a small team on an embedded systems project of significant scale and scope.
7. Apply knowledge about software requirements, design, construction, project management, and quality to an embedded systems project.
8. Effectively use embedded operating systems, CASE tools, languages, etc.
9. Understand the scope, roles, uses, and development trends of the most widely used embedded software engineering standards.",Embedded Systems Analysis and Design,"The analysis and design course focuses on using modern methods, techniques, and tools for specification and design of embedded systems. Topics include analytical methods such as RMA, development methods such as HOOD, and notations like UML, Petri-nets, etc. are covered. Performance evaluation based on modeling and simulation techniques is also covered. This is a project based course. ",,"1. Understand the importance of embedded systems, the challenges involved, and systematic approaches to building such systems.
2. Explain and implement fundamental principles and methodologies of embedded software development effectively utilizing current OOAD methodologies.
3. Appreciate engineering issues in the development of embedded software, such as user concerns, maintainability, dependability and safety, and division of labor.
4. Analyze a software development problem, express it succinctly and precisely, design module structures to solve a problem, and evaluate alternatives.
5. Implement a module so that it executes efficiently and correctly.
6. Work in a small team on an embedded systems project of significant scale and scope.
7. Apply knowledge about software requirements, design, construction, project management, and quality to an embedded systems project.
8. Effectively use embedded operating systems, CASE tools, languages, etc.
9. Understand the scope, roles, uses, and development trends of the most widely used embedded software engineering standards."
Kennesaw_USA,SWE4633,"<h2>Kennesaw_USA SWE4633</h2><h2>title</h2>Cloud Software Development<h2>summary</h2>This course discusses the fundamental concepts and tools of cloud-based application development. Students will learn how to develop apps on top of the cloud with an understanding of various contemporary cloud providers (e.g., Amazon Web Services, Google Cloud, or Microsoft Azure). Students will do hands-on projects focused on building cloud-run applications using their platform of choice. <h2>ilo</h2>1. Describe an apply principles of cloud-based application development
2. Describe service models in cloud computing
3. Describe and apply the principles of Cloud Web Services and its related technologies
4. Design and develop applications in the cloud",Cloud Software Development,"This course discusses the fundamental concepts and tools of cloud-based application development. Students will learn how to develop apps on top of the cloud with an understanding of various contemporary cloud providers (e.g., Amazon Web Services, Google Cloud, or Microsoft Azure). Students will do hands-on projects focused on building cloud-run applications using their platform of choice. ",,"1. Describe an apply principles of cloud-based application development
2. Describe service models in cloud computing
3. Describe and apply the principles of Cloud Web Services and its related technologies
4. Design and develop applications in the cloud"
Kennesaw_USA,SWE4743,"<h2>Kennesaw_USA SWE4743</h2><h2>title</h2>Object-Oriented Development<h2>summary</h2>This course involves engineering activities related to the analysis, design, and implementation of object-oriented software systems. Topics include modeling foundations, requirements specification and documentation, design concepts and strategies, and OOAD methodologies with an emphasis on UML. The course includes a major project utilizing current analysis and design methods and tools implemented in a contemporary IDE. <h2>ilo</h2>1. Understand and be able to apply the principles of object-oriented software engineering to software analysis design and development
2. Utilize current OO design and analysis methodologies such as UML responsibility-driven design and data-driven design effectively
3. Use current software tools to effectively model specify design and develop object-oriented software systems using common OO design patterns",Object-Oriented Development,"This course involves engineering activities related to the analysis, design, and implementation of object-oriented software systems. Topics include modeling foundations, requirements specification and documentation, design concepts and strategies, and OOAD methodologies with an emphasis on UML. The course includes a major project utilizing current analysis and design methods and tools implemented in a contemporary IDE. ",,"1. Understand and be able to apply the principles of object-oriented software engineering to software analysis design and development
2. Utilize current OO design and analysis methodologies such as UML responsibility-driven design and data-driven design effectively
3. Use current software tools to effectively model specify design and develop object-oriented software systems using common OO design patterns"
Kennesaw_USA,SWE4783,"<h2>Kennesaw_USA SWE4783</h2><h2>title</h2>User Interaction Engineering<h2>summary</h2>This course covers the basic theories and principles applied to the design of human-computer interfaces. It introduces students to the basic concepts used in designing interactions. It will cover the basic theory and methods that exist in the field. Case studies are used throughout the readings to exemplify the methods presented and to lend a context to the issues discussed. This course will focus on the semiotic engineering approach to human-computer interaction, in which the interaction is analyzed in terms of communication between the designers of the artifact and the user. <h2>ilo</h2>1. Know and use User Interaction Engineering principles and guidelines
2. Gather the user and task characteristics to form an interaction dialogue which is evaluated by the user to be satisfactory
3. Design and build an interface system that meets the goals of the user interaction dialogue
4. Perform a user interaction evaluation",User Interaction Engineering,"This course covers the basic theories and principles applied to the design of human-computer interfaces. It introduces students to the basic concepts used in designing interactions. It will cover the basic theory and methods that exist in the field. Case studies are used throughout the readings to exemplify the methods presented and to lend a context to the issues discussed. This course will focus on the semiotic engineering approach to human-computer interaction, in which the interaction is analyzed in terms of communication between the designers of the artifact and the user. ",,"1. Know and use User Interaction Engineering principles and guidelines
2. Gather the user and task characteristics to form an interaction dialogue which is evaluated by the user to be satisfactory
3. Design and build an interface system that meets the goals of the user interaction dialogue
4. Perform a user interaction evaluation"
Kennesaw_USA,SWE4803,"<h2>Kennesaw_USA SWE4803</h2><h2>title</h2>Independent Study<h2>summary</h2>Independent study/project under the direction of a member of the graduate faculty. Course description will vary. <h2>ilo</h2>1. Design and implement a complete serious educational game
2. Evaluate or conduct research on a serious educational game
3. Build a working knowledge of principles and practices in computer game design and implementation
4. Develop skills in problem solving system integration and interface design
5. Communicate  written and verbally  about a complex technical topic simply and coherently",Independent Study,Independent study/project under the direction of a member of the graduate faculty. Course description will vary. ,,"1. Design and implement a complete serious educational game
2. Evaluate or conduct research on a serious educational game
3. Build a working knowledge of principles and practices in computer game design and implementation
4. Develop skills in problem solving system integration and interface design
5. Communicate  written and verbally  about a complex technical topic simply and coherently"
